period,age,race,prev_value,SD_prev,LB_prev,UB_prev,foi_value,SD_foi,LB_foi,UB_foi,year
1,8,Other,49.2433187667555,0.0310136486197421,43.3967331834366,55.2438250327233,0.0093436549862202,0.00350628855401101,0.00321492729429106,0.0164564341633872,1991
1,9,Hispanic,53.7808861465898,0.0190442421251195,50.1289171838827,57.3792533442485,0.00554553431485204,0.00240415667732277,0.00193171451781551,0.0103992730360935,1991
1,9,NH Black,51.8507247514969,0.0163634704083361,48.7243649096893,55.2023243878021,4.45029480701612e-06,2.83015490878527e-05,3.99185424292838e-17,4.31048297135532e-05,1991
1,9,NH White,26.2472811164998,0.00680743259981552,24.9445971018637,27.5907564780069,8.25639436374923e-05,0.000103512103585155,5.31435454347258e-07,0.000371059932368125,1991
1,9,Other,49.7927975960942,0.0307253554683148,43.9815153932995,55.7468331907163,0.0074840341523171,0.00299831196681583,0.00227244206885422,0.0136068459558531,1991
1,10,Hispanic,54.0912219684042,0.0188541354651414,50.4657213108581,57.6619873480676,0.00431080105433385,0.00207846154376712,0.00129397473854404,0.0085628781529421,1991
1,10,NH Black,51.8509411349569,0.0163654028672207,48.7243650366753,55.2038667182605,2.1197811622186e-06,1.54104199198594e-05,6.53422944562021e-19,1.85021960416237e-05,1991
1,10,NH White,26.253270013438,0.00679746627685094,24.9535620789071,27.5957034503788,5.0885000470215e-05,7.00593154761131e-05,1.70960916158269e-07,0.00025104682659769,1991
1,10,Other,50.2367674270452,0.0305545294236241,44.4336859945106,56.1592346784752,0.00609423960620299,0.00259878346661807,0.00162435148556997,0.0114410211009315,1991
1,11,Hispanic,54.3343294194371,0.0187295735269252,50.7254697862629,57.886043578868,0.00340073706557178,0.00180316068461536,0.00087593367716872,0.00714629818395815,1991
1,11,NH Black,51.8510464481509,0.0163663933683473,48.7243650555055,55.2050418874635,1.0472971235754e-06,8.6273736815044e-06,1.07303781286584e-20,8.0415989170323e-06,1991
1,11,NH White,26.2570129451161,0.00679262564942394,24.9595897365056,27.5984668160562,3.21280951768759e-05,4.82299562940444e-05,5.58107630111677e-08,0.000172495234826513,1991
1,11,Other,50.6006223188076,0.030473253832382,44.7998799698734,56.5034976908291,0.0050293434467371,0.00227547418989611,0.00117177592824245,0.00975694203519878,1991
1,12,Hispanic,54.5272890439518,0.0186589292134219,50.9205895828859,58.0665065387951,0.00271624458652523,0.00156887983111812,0.000597803411504998,0.00602648583023803,1991
1,12,NH Black,51.8510994177299,0.0163669135892568,48.7243650584549,55.2051743469779,5.3367815511991e-07,4.94000397574806e-06,1.76437950240708e-22,3.53179043450306e-06,1991
1,12,NH White,26.2594041768807,0.00679036289150579,24.9630080387041,27.6002578765966,2.07050333917685e-05,3.36891911041786e-05,1.8463116696168e-08,0.000119942054755465,1991
1,12,Other,50.9023346434974,0.0304598885144194,45.0953580352777,56.8022771912406,0.00419674889697243,0.00200814994048758,0.000854276207270674,0.00840711646819888,1991
1,13,Hispanic,54.6821688677959,0.0186317633768231,51.0689320717909,58.2194426589448,0.00219264582065501,0.00136857371525811,0.000411137288138822,0.00512621549558361,1991
1,13,NH Black,51.8511268239474,0.0163671927072714,48.7243650589449,55.2052362288415,2.79292351622029e-07,2.88160954641136e-06,2.90178776657228e-24,1.56297888468255e-06,1991
1,13,NH White,26.260960842469,0.00678938281217088,24.964790256666,27.6018637314821,1.35806991175971e-05,2.3832543876192e-05,6.16768862455571e-09,8.43121039113838e-05,1991
1,13,Other,51.1549947330972,0.0304976316619604,45.3383115371357,57.0734274942134,0.00353483546262671,0.00178343119565805,0.000628054776528966,0.00730933710467851,1991
1,14,Hispanic,54.8076938003861,0.0186389016365994,51.1817137405841,58.3424820849265,0.00178634044550309,0.00119668553767284,0.000285560297642234,0.00439536111988843,1991
1,14,NH Black,51.8511413570487,0.016367345291771,48.7243650590313,55.2052637027922,1.49596342812956e-07,1.70709659009106e-06,4.77489287625299e-26,7.02675847755521e-07,1991
1,14,NH White,26.2619908653822,0.00678902805469485,24.9662267073117,27.6028975840765,9.04562989864164e-06,1.70492611055081e-05,2.07564784993183e-09,5.97547144146363e-05,1991
1,14,Other,51.3683653359647,0.0305733914928383,45.5375502719951,57.30808437105,0.00300119710538454,0.00159206504124174,0.000465022987382559,0.00640452645724429,1991
1,15,Hispanic,54.9102950018549,0.0186724172517482,51.2679019774791,58.4485007262045,0.00146713531779162,0.00104872008566477,0.000198749070220794,0.00379284316545377,1991
1,15,NH Black,51.851149231948,0.0163674300895129,48.7243650590475,55.2052759418987,8.1777996702956e-08,1.02453909443974e-06,7.8609888993539e-28,3.17204130580905e-07,1991
1,15,NH White,26.262682225322,0.00678896644282095,24.9669747266241,27.6035432610895,6.10701772203081e-06,1.23187225682257e-05,7.02832291540738e-10,4.2644210255908e-05,1991
1,15,Other,51.5498732749326,0.0306769278398252,45.6993659151416,57.5191138881606,0.00256581905000686,0.00142740475272512,0.000346923806707603,0.0056547498186415,1991
1,16,Hispanic,54.9947919362697,0.0187255652276837,51.3301513211356,58.5372868461464,0.00121364099906322,0.000920988564641905,0.000138838874001978,0.00328833655641498,1991
1,16,NH Black,51.8511535811294,0.0163674779075378,48.7243650590506,55.205281410395,4.55165606811302e-08,6.21707066861834e-07,1.29339300351271e-29,1.44456961979844e-07,1991
1,16,NH White,26.2631521787267,0.00678903182106745,24.9673923270463,27.6040091558331,4.17290205962641e-06,8.98070207909293e-06,2.39338187632019e-10,3.06601444466499e-05,1991
1,16,Other,51.7052643353904,0.0308002075570754,45.8344037038351,57.7047100491838,0.00220694411018781,0.00128452163149024,0.000259992489035388,0.00502129334133083,1991
1,17,Hispanic,55.0648483674238,0.0187926929552237,51.3761922526497,58.6128750695512,0.00101040687195691,0.000810436730451661,9.7335927183127e-05,0.00286450492448174,1991
1,17,NH Black,51.8511560240228,0.0163675052252145,48.7243650590513,55.2052838602823,2.57415380023965e-08,3.80827530029525e-07,2.12833641129681e-31,6.62726138633076e-08,1991
1,17,NH White,26.2634752573556,0.00678914278552519,24.967722550432,27.6044847300985,2.88217388229182e-06,6.60036302136987e-06,8.19981943025608e-11,2.21783616059021e-05,1991
1,17,Other,51.8390486234182,0.0309369211725578,45.9439326458358,57.8733202538191,0.00190847450608415,0.00115966280677568,0.000195056977623493,0.00448208135553427,1991
