"","b1","b2","b3","b4","b5","b6","b7","b8","b9","b10","b11","b12","b13","b14","b15","b16","b17","b18","b19","b20","b21","b22","b23","b24","b25","b26","b27","b28","b29","b30","b31","b32","b33","b34","b35","b36","b37","b38","b39","b40","b41","b42","b43","b44","b45","b46","b47","b48","b49","b50","b51","b52","b53","b54","b55","b56","b57","b58","b59","b60","b61","b62","b63","b64","b65","b66","b67","b68","b69","b70","b71","b72","b73","b74","b75","b76","b77","b78","b79","b80"
"b68",2.16569338530583e-09,5.76541823167158e-09,8.13660673765363e-09,1.04596088347396e-08,9.34914787079233e-09,1.49804081232376e-08,1.66137055389449e-08,1.63029059318435e-08,-3.48591227323565e-08,-1.21517073484387e-07,-1.12592568079416e-07,-2.56185181014386e-07,-1.04494171366017e-07,-8.86728847840486e-08,-5.77875335772903e-08,-1.07143948879354e-07,1.17405757957978e-09,4.30945979213783e-09,5.06000153067191e-09,8.21068804537485e-09,1.71479772740916e-08,5.68785160397706e-09,-2.74354224134316e-10,3.10059246017451e-09,-1.00732681745879e-08,-3.41145328484387e-08,-5.04564836474514e-08,-1.06554642912928e-07,-5.23416975337784e-08,-4.12155856220056e-08,-1.90547663697685e-08,-3.00856688006046e-08,-3.55821243293673e-08,-1.2099494957088e-07,-1.13537947900844e-07,-2.64688130582004e-07,-8.80109452542066e-08,-7.34889047472582e-08,-4.2959799231178e-08,-1.01343330330296e-07,1.75899625348543e-09,5.08650608622971e-09,6.85462451494451e-09,9.47217412518716e-09,1.27868812946206e-08,1.04948840190934e-08,7.96196012017601e-09,9.70062228278511e-09,4.73171190825349e-11,-3.98327335962242e-09,-2.7013005627622e-09,-1.36603918671717e-08,-5.51905790264905e-09,1.79634908263154e-10,6.49306806746221e-09,3.72601809830649e-09,-3.57926756550962e-08,-1.21066440730729e-07,-1.14038653868765e-07,-2.67423130517459e-07,-8.30740676483226e-08,-6.75209170260376e-08,-3.5537881460827e-08,-9.06768244449433e-08,-3.59682688732538e-08,-1.21400898268933e-07,-1.14508977343683e-07,9.60715106541266e-05,-8.4715366537346e-08,-7.07239708964408e-08,-4.05047744092513e-08,-9.98110038880521e-08,-1.45079935347886e-09,-6.0750847470748e-09,-8.26626812515608e-09,-2.05969430053281e-08,-1.04283411870894e-09,-5.58414040565369e-09,-4.00892672672048e-09,-9.76867666786408e-10
"b69",1.32229460860482e-09,4.01544620406432e-09,5.5330287569165e-09,7.02170749959091e-09,8.39646436004637e-09,1.25341526566561e-08,1.30253073998237e-08,1.30452779392093e-08,-1.8300063712558e-08,-6.37940766818341e-08,-5.91074751791073e-08,-8.25080444585802e-08,-2.57475088494938e-07,-7.7970474446508e-08,-5.08121954183188e-08,-9.4210919039273e-08,2.0230309478486e-09,7.76314757940437e-09,1.1417403739272e-08,1.71838538204624e-08,5.38190151770981e-08,1.35603363060357e-08,4.89477080906548e-09,1.18078289216264e-08,-8.46483922077076e-09,-2.81734637460255e-08,-4.1973301127111e-08,-6.78482354811895e-08,-2.01107603581437e-07,-5.82617274103809e-08,-2.74125823507757e-08,-5.04655178905191e-08,-1.86792410798285e-08,-6.35139537762763e-08,-5.95980962753875e-08,-8.39155952998221e-08,-2.80819668482067e-07,-6.46215062568575e-08,-3.77774841235731e-08,-8.91160637210262e-08,1.60591014642575e-09,5.76303275778109e-09,7.99446759978778e-09,1.14652120137402e-08,2.87973755749096e-08,1.36747731672982e-08,9.73776141733092e-09,1.42946131146091e-08,-3.71869871886636e-10,-3.85305116013642e-09,-3.25682642634622e-09,-8.45182788647613e-09,-4.00942741888124e-08,-6.09037712221323e-09,1.84901121659765e-09,-4.369271100139e-09,-1.8788110513788e-08,-6.3537799833526e-08,-5.98384333572556e-08,-8.44205676136326e-08,-2.88349105966673e-07,-5.93306817301081e-08,-3.12177032145536e-08,-7.96481196943665e-08,-1.88837736176823e-08,-6.37467412720038e-08,-6.01292854464237e-08,-8.4715366537346e-08,0.000638567798630808,-6.22183343591908e-08,-3.56335993636547e-08,-8.78082250733795e-08,-4.19981806151361e-10,-1.95295722614063e-09,-1.39105162848178e-09,-4.1498102663973e-09,-1.39359474832295e-08,-3.53792944609625e-09,-1.65333547914415e-09,2.78161364611238e-09
"b70",2.22849689690979e-09,7.74219495560497e-09,1.08016807158804e-08,1.38195754301785e-08,1.46582359333965e-08,3.88925475661345e-08,2.08569081393383e-08,2.30337780572451e-08,-1.52760124241666e-08,-5.32492073939697e-08,-4.93384453627583e-08,-6.88713049922821e-08,-6.24530202450041e-08,-2.70094668454967e-07,-5.27281398312493e-08,-9.77519535656809e-08,8.20248141014418e-10,2.93266065640376e-09,3.91021801200109e-09,6.31745235285343e-09,1.45496620090075e-08,1.34869082909762e-08,-8.05754595767191e-10,2.74320012419219e-09,-8.36821429923153e-09,-2.82779674924193e-08,-4.19816936123041e-08,-6.74147830799351e-08,-8.45288744819969e-08,-3.62252753242936e-07,-4.5231952300421e-08,-9.19009612429939e-08,-1.55900905699463e-08,-5.29993632054456e-08,-4.97205710836067e-08,-7.00170674637902e-08,-6.19779260068188e-08,-3.04883877632492e-07,-3.91774706647725e-08,-9.24172960983466e-08,1.65636560517834e-09,5.49951795652562e-09,7.92474570001832e-09,1.05360126091473e-08,1.44703290855222e-08,2.64963479179775e-08,9.46227618958634e-09,1.20347655882341e-08,4.05547507034642e-10,-1.06296645426744e-09,1.04975078951831e-09,-2.94754083744994e-09,-8.56958766652944e-09,-6.2562508955317e-08,1.81967961091748e-09,-7.90968584824615e-09,-1.56846379308217e-08,-5.30479984385346e-08,-4.99666625121291e-08,-7.04904499293508e-08,-6.19572401716241e-08,-3.19470343842838e-07,-3.24301186959583e-08,-8.27230191768225e-08,-1.57638011869815e-08,-5.3216015017913e-08,-5.01985186592749e-08,-7.07239708964408e-08,-6.22183343591908e-08,1.97846216444805e-05,-3.70109205184492e-08,-9.11796889681989e-08,-1.32500588310024e-09,-5.50190869527891e-09,-7.10504535218542e-09,-1.2191272126226e-08,-1.16177329002117e-08,-8.17020200131165e-08,-1.01643131086909e-08,-1.23960524482772e-08
"b71",1.82563350167248e-09,6.67938860665817e-09,9.35360039942993e-09,1.2016227490413e-08,1.27572881019458e-08,1.88663295710451e-08,7.0722989591692e-08,2.26842162731714e-08,-8.74832655322414e-09,-3.04933096286104e-08,-2.825239536037e-08,-3.94403678320643e-08,-3.57635341357514e-08,-3.68505553654041e-08,-2.56564574749887e-07,-6.39834384037103e-08,3.21669570158853e-10,1.16239560668241e-09,1.42028239529749e-09,2.52704628038378e-09,-9.01549179195945e-08,2.64762833521565e-09,-1.20711801866626e-08,-1.18768673400142e-09,-5.30984150930087e-09,-1.79073263844692e-08,-2.65540526330996e-08,-4.25700389708592e-08,-5.34563552382405e-08,1.17918574592939e-07,-4.6227775500481e-07,1.72274485163653e-07,-8.92703533636342e-09,-3.00371273993439e-08,-2.84595619740673e-08,-4.00814428626521e-08,-3.54804113360284e-08,-3.6746571246476e-08,-2.92036891298425e-07,-6.04544873373194e-08,1.21459788334119e-09,4.08788249673378e-09,6.04255413401424e-09,7.86567879464935e-09,9.93384485655236e-09,1.07892936042066e-08,2.85797962490683e-08,8.39485528819224e-09,5.99227439599299e-10,6.59358133802701e-10,2.71884354302119e-09,7.80293755550291e-10,-2.76392471290093e-09,-4.70193122642277e-09,-7.31127197195104e-08,-1.6238840275427e-08,-8.98232525651747e-09,-3.03807181188373e-08,-2.86185095612541e-08,-4.03727796264849e-08,-3.54836280145682e-08,-3.68381630489982e-08,-3.10854053796825e-07,-5.50179928281807e-08,-9.0275814775175e-09,-3.0477165207642e-08,-2.87499392590171e-08,-4.05047744092513e-08,-3.56335993636547e-08,-3.70109205184492e-08,0.410608115529851,-5.97261950712644e-08,-9.94935630597456e-10,-4.86752209495174e-09,-5.2946866133438e-09,-8.77665199264019e-09,-9.06924313310109e-09,-1.6347329521123e-08,-1.26188643940319e-07,-1.38542251728355e-08
"b72",2.21809453793991e-09,6.99632602868131e-09,9.63120565661863e-09,1.22048166830158e-08,1.29610991983241e-08,2.21273064534912e-08,2.4888445192048e-08,2.76790041089901e-08,-2.15577340846359e-08,-7.51477712653653e-08,-6.96281900489728e-08,-9.71945991477825e-08,-8.81372835707769e-08,-9.08041776829924e-08,-6.46193483126363e-08,-2.06574788334798e-07,1.20669024482857e-09,3.93563032484895e-09,5.18983927066542e-09,8.28608841003037e-09,1.91869516856878e-08,8.65172185736377e-09,-1.43573898991933e-09,2.30602878979514e-09,-1.19049086472167e-08,-4.05339428416575e-08,-6.03826520404552e-08,-9.70428370391074e-08,-1.21299981998994e-07,-1.65732814157899e-07,-1.26855054216777e-07,-6.3754154076471e-07,-2.20029580947629e-08,-7.48111869736999e-08,-7.01923554283915e-08,-9.88383022297371e-08,-8.74932665306419e-08,-9.06326717395957e-08,-6.01018699445145e-08,-2.34041169897509e-07,1.80666055675847e-09,5.56912974579647e-09,7.77809664122103e-09,1.04857925272073e-08,1.56526877526975e-08,1.55822900283022e-08,1.13732134081682e-08,1.50650591656406e-08,-2.21547039836713e-10,-4.62249677716287e-09,-3.31857891031528e-09,-1.03686314411973e-08,-1.84964605887509e-08,-2.59884236292244e-08,-1.69876476487361e-08,-1.39074280858692e-07,-2.21343241155277e-08,-7.4864543069679e-08,-7.05157991349836e-08,-9.94814125296456e-08,-8.74413183956937e-08,-9.07633659844831e-08,-5.80013176686554e-08,-2.91117808787036e-07,-2.22461683749363e-08,-7.51017617796495e-08,-7.08431092377276e-08,-9.98110038880521e-08,-8.78082250733795e-08,-9.11796889681989e-08,-5.97261950712644e-08,2.69998363278682e-06,-1.85502923617945e-09,-8.08173771577724e-09,-1.05496191523048e-08,-1.81550925983251e-08,-1.79235166444427e-08,-3.49348081139241e-08,-3.17771161551764e-08,-1.45498750136506e-07
"b73",9.62365395268216e-07,3.86557641479329e-07,2.63202680368688e-07,2.79752415339079e-07,2.31198407815035e-07,2.31528460790947e-07,2.02689571464808e-07,2.61728039957086e-07,4.2874974000394e-11,1.07767962178014e-09,4.2506214240562e-10,3.20889511146523e-10,8.95348272776897e-10,1.93124143781829e-10,5.67421266678864e-12,3.41907234758475e-10,-7.46623165703771e-06,-2.74172312845795e-06,-1.51029329198738e-06,-1.57109479926114e-06,-1.24218223002698e-06,-7.52917655701036e-07,-5.00821957530279e-07,-8.69334739809242e-07,-7.64961770978046e-06,-2.84289682887797e-06,-1.79340885556234e-06,-1.69917608313969e-06,-1.19718850856057e-06,-9.95460196403112e-07,-5.13300160618869e-07,-1.17951400177909e-06,2.24462226386534e-09,2.65635514706299e-09,1.65534444238237e-09,1.38331841485095e-09,1.81475607166023e-09,1.02951969886864e-09,7.08244935352885e-10,1.64154721703286e-09,-2.52126161422352e-06,-1.0721536218197e-06,-4.92566996649799e-07,-5.44159932304494e-07,-4.71962167054402e-07,-3.10542563085181e-07,-2.20941006772124e-07,-4.96774676186942e-07,-5.81906013768051e-07,-4.02885827825215e-07,-1.29387260523744e-07,-1.39192425481983e-07,-1.15261197635689e-07,-9.62062307776789e-08,-5.53292707263147e-09,-1.24331653694059e-07,-1.1918835391605e-08,-8.7453504012564e-09,-4.96137653839416e-09,-4.53399253694308e-09,-3.06868935768272e-09,-3.52632586014462e-09,-2.95548102557292e-09,-7.548045645083e-09,-3.74839764975241e-09,-2.7025757219575e-09,-1.60279728075853e-09,-1.45079935347886e-09,-4.19981806151361e-10,-1.32500588310024e-09,-9.94935630597455e-10,-1.85502923617945e-09,2.68568199287459e-05,-2.76906277038225e-06,-1.57315985155211e-06,-1.60302044845455e-06,-1.23340569092998e-06,-8.27284965556766e-07,-5.23454492766122e-07,-9.88678435436009e-07
"b74",4.25279877827611e-07,1.03434551279561e-06,5.8386312714863e-07,6.13722033368081e-07,5.28353809885703e-07,5.4791874887345e-07,5.27464618400203e-07,6.2174109881157e-07,4.23263792571507e-10,9.72614426046829e-09,3.40035623235839e-09,2.47854242188051e-09,4.47011971349438e-09,1.6933778827639e-09,7.6099439043689e-10,2.39259989517017e-09,-2.5037545181489e-06,-2.6710177578997e-05,-6.32627188700254e-06,-6.57122383189351e-06,-5.30783454406007e-06,-3.13592877387563e-06,-2.03870908039038e-06,-3.58614882837194e-06,-3.46453409819436e-06,-2.79417720302396e-05,-8.56544444829061e-06,-8.16288325643209e-06,-5.70261753787433e-06,-4.73614993383508e-06,-2.43509136316045e-06,-5.59136569747467e-06,1.44516979065533e-09,1.39236214589042e-08,5.9861715670293e-09,4.70474557335118e-09,6.58223827720203e-09,3.46918202745827e-09,2.34997013768272e-09,5.42264120308662e-09,-7.33412831485714e-07,-1.19028764789578e-05,-2.35957904309906e-06,-2.58113860642916e-06,-2.19881104599838e-06,-1.48830555444455e-06,-1.03090279324385e-06,-2.23174427684715e-06,-2.22025854259317e-07,-6.04887922822662e-06,-1.15326923445017e-06,-1.24044173450521e-06,-9.79577713868953e-07,-8.55266093074342e-07,-3.33933715922015e-07,-1.06543010458337e-06,-2.44026752352321e-09,-8.59664962967415e-08,-1.92501025649639e-08,-1.78883494141753e-08,-1.21995093263691e-08,-1.38743694704919e-08,-1.15068910879896e-08,-3.06112582439085e-08,-7.27358674529794e-10,-2.74287882571977e-08,-6.33402897590706e-09,-6.0750847470748e-09,-1.95295722614063e-09,-5.50190869527891e-09,-4.86752209495174e-09,-8.08173771577723e-09,-2.76906277038225e-06,0.253164403777034,-6.84377071807224e-06,-6.96423546175495e-06,-5.33383772750905e-06,-3.58226433366659e-06,-2.21257405562385e-06,-4.22988549525293e-06
"b75",3.04628007924896e-07,6.63822901713952e-07,9.5743099395108e-07,8.69373541637084e-07,7.36252876023112e-07,7.60951596947664e-07,7.79056556871365e-07,8.9804977458498e-07,6.39918710816582e-10,4.45274908011579e-09,3.13273082762161e-09,2.64645363199046e-09,6.58292470752556e-09,2.10513945326858e-09,8.54071750856885e-10,2.9684502347952e-09,-1.46419926683634e-06,-6.59749158195005e-06,-1.94136437233832e-05,-1.09994614630462e-05,-8.70341509282731e-06,-5.27954985412639e-06,-3.39408267965717e-06,-5.98702475940859e-06,-1.8928467299858e-06,-7.50884208267621e-06,-1.95066204428061e-05,-1.04779658454122e-05,-7.30025113325256e-06,-6.01382984670454e-06,-3.14445442767587e-06,-7.26200587051843e-06,1.34737045118632e-09,7.15454834646023e-09,7.40113934171333e-09,5.88293004240657e-09,9.73184272981566e-09,4.61476930922342e-09,3.23565381121233e-09,7.32697050284724e-09,-4.13506186047536e-07,-2.72211407114065e-06,-7.54164727610457e-06,-4.4127800380084e-06,-3.76721495291406e-06,-2.58035187895863e-06,-1.7602958797645e-06,-3.78087177602347e-06,-7.50224950416678e-08,-1.33399345726727e-06,-2.82191411819868e-06,-1.52884782076286e-06,-1.20989398140643e-06,-1.04746643327942e-06,-3.59383848802116e-07,-1.28533584591158e-06,-1.41993135808421e-09,-1.91913586527365e-08,-5.85394697511177e-08,-3.12980753971485e-08,-2.11804075432814e-08,-2.38525770347018e-08,-1.94225933357308e-08,-5.17387058159755e-08,-1.3694752787989e-10,-5.53401322804787e-09,-1.65377469664e-08,-8.26626812515607e-09,-1.39105162848178e-09,-7.10504535218542e-09,-5.2946866133438e-09,-1.05496191523048e-08,-1.57315985155211e-06,-6.84377071807224e-06,0.000436627090177259,-1.08666962644995e-05,-8.3579624910433e-06,-5.56499689592991e-06,-3.48394265255478e-06,-6.67627605816444e-06
"b76",3.22278640372865e-07,7.25988583556818e-07,9.13503234854899e-07,1.10275549284293e-06,9.16399045786317e-07,9.66306613312301e-07,1.01039549209778e-06,1.12610943056816e-06,7.43231380417141e-10,4.88947366358211e-09,3.2780698811016e-09,3.47900032409186e-09,9.26545780510487e-09,3.01108683592858e-09,1.27108773951604e-09,4.28757215073004e-09,-1.50665678777185e-06,-6.77101787197365e-06,-1.07435148114265e-05,-2.28846524608437e-05,-1.24104640871967e-05,-7.51263262498804e-06,-4.82886601251382e-06,-8.53379455652726e-06,-1.88049672785309e-06,-7.48602853415911e-06,-1.12128590465478e-05,-2.6084311122736e-05,-1.22105868669331e-05,-1.00589902037575e-05,-5.23103083369629e-06,-1.21019716966621e-05,1.49167240593093e-09,7.84359352394105e-09,7.35578404531143e-09,7.54959761768404e-09,1.32841637162681e-08,6.14619427895604e-09,4.29752608333374e-09,9.76719307171691e-09,-4.20271352027203e-07,-2.76985103595966e-06,-3.95842091975081e-06,-9.33933890009139e-06,-5.44151388406512e-06,-3.72689997322265e-06,-2.54725396159516e-06,-5.45042332688824e-06,-5.80969575557983e-08,-1.28144751218172e-06,-1.33183993080743e-06,-4.50148063556459e-06,-2.25967421070651e-06,-1.97547565416655e-06,-8.01770727058893e-07,-2.4139453304474e-06,-1.37465801908683e-09,-1.93776700769537e-08,-3.11806555219937e-08,-5.97864531888286e-08,-3.02926363256201e-08,-3.39040650246524e-08,-2.75611451699259e-08,-7.36068040520951e-08,-2.35376977064944e-11,-5.0675742750265e-09,-8.15702624973492e-09,-2.05969430053281e-08,-4.1498102663973e-09,-1.2191272126226e-08,-8.77665199264019e-09,-1.81550925983251e-08,-1.60302044845455e-06,-6.96423546175495e-06,-1.08666962644995e-05,0.000140100583178824,-1.23873426019063e-05,-8.28354231281586e-06,-5.12555034602331e-06,-9.83661605437643e-06
"b77",2.77178460522013e-07,6.80442634022831e-07,8.83296312345553e-07,1.03836432319103e-06,1.39229820990164e-06,1.12607584359057e-06,1.27043899349314e-06,1.35004213373516e-06,2.2691351574995e-09,9.76748368794964e-09,8.02285757184236e-09,1.04126929093895e-08,3.15238403263173e-08,9.83769426975035e-09,5.50647807479279e-09,1.26716120409537e-08,-1.19979516320766e-06,-5.3448396062531e-06,-8.48144337522558e-06,-1.2384025898425e-05,-5.69807628751555e-05,-1.10005748018493e-05,-7.02227851148274e-06,-1.24419735744842e-05,-1.31345009606524e-06,-5.30415086143609e-06,-7.93259222549864e-06,-1.23893552432096e-05,-5.38222812227283e-05,-1.34297297732522e-05,-7.01968389103737e-06,-1.62491603990618e-05,2.94362994869552e-09,1.25155331309292e-08,1.20070056986616e-08,1.4385412335817e-08,3.89619776480518e-08,1.24199535033087e-08,8.24211713137528e-09,1.88200843422246e-08,-3.22508765172645e-07,-2.12913484380264e-06,-3.03053623442641e-06,-4.82895135378448e-06,-2.48398490393282e-05,-5.59168460620326e-06,-3.79240984663328e-06,-8.06257910232864e-06,3.00415308180931e-09,-7.82497411314108e-07,-7.48417780916852e-07,-1.7398013057959e-06,-1.13498361525438e-05,-2.75840381245816e-06,-1.13433987747919e-06,-3.35795499514203e-06,6.25996462211048e-10,-9.40943916737157e-09,-1.91114007349481e-08,-2.43497290963362e-08,-1.08690449653234e-07,-4.53995218712081e-08,-3.78082623505553e-08,-1.02054861217946e-07,1.79357229305962e-09,2.70411065975303e-09,2.41865642119112e-11,-1.04283411870894e-09,-1.39359474832295e-08,-1.16177329002117e-08,-9.0692431331011e-09,-1.79235166444427e-08,-1.23340569092998e-06,-5.33383772750905e-06,-8.3579624910433e-06,-1.23873426019063e-05,0.000728341061158341,-1.18138929115932e-05,-7.32749763131732e-06,-1.40965576662851e-05
"b78",2.14361573432597e-07,5.80189821167587e-07,7.60930636433181e-07,9.17528635927504e-07,9.4784564669338e-07,2.13080566438644e-06,1.45493828223358e-06,1.49976771548846e-06,7.21342022654436e-10,3.76565749219897e-09,2.84641460286561e-09,3.42357435260861e-09,8.02959631678653e-09,4.40313405960042e-09,1.11841561769318e-09,5.04482445155869e-09,-7.54094294665664e-07,-3.38855925987172e-06,-5.37553543799261e-06,-7.83484945624253e-06,-1.16428433857559e-05,-7.52572164117786e-05,-8.55097311466744e-06,-1.51653158090816e-05,-1.04793154809257e-06,-4.10540134582465e-06,-6.14279463301844e-06,-9.61725735848949e-06,-1.24259179075888e-05,-8.05854622231649e-05,-9.36114866632156e-06,-2.16837424511347e-05,1.21763032528791e-09,6.12763542666807e-09,6.24581040790103e-09,6.83478779194851e-09,1.19003601929286e-08,1.13633493506071e-08,5.55169473542896e-09,1.24082490933674e-08,-1.78791299216963e-07,-1.27043022024777e-06,-1.80366717849211e-06,-2.90846549012804e-06,-4.82317731028445e-06,-3.59613697372733e-05,-4.65811122359567e-06,-9.88525300510701e-06,-3.16209436458007e-09,-5.65207763588332e-07,-5.16620133753769e-07,-1.26143221377467e-06,-2.18560763281443e-06,-1.8831023218008e-05,-1.68394047945843e-06,-4.70344751560126e-06,-3.28172078550467e-10,-8.38357496666895e-09,-1.43792719571396e-08,-1.86491565853675e-08,-2.32200219067889e-08,-2.32496785288507e-07,-4.94348282480389e-08,-1.33088671632911e-07,3.02269281814752e-10,-1.69632841244309e-09,-3.39969656530273e-09,-5.58414040565369e-09,-3.53792944609625e-09,-8.17020200131165e-08,-1.6347329521123e-08,-3.49348081139241e-08,-8.27284965556767e-07,-3.58226433366659e-06,-5.56499689592991e-06,-8.28354231281586e-06,-1.18138929115932e-05,0.000784601993245765,-9.10372318311595e-06,-1.75253616510349e-05
"b79",2.25042054119695e-07,7.43482087231194e-07,1.02800811451274e-06,1.28924424510241e-06,1.33300556128631e-06,1.73005891241089e-06,1.13171522254259e-05,2.88021010811601e-06,-4.14767144688163e-11,8.59034561748939e-10,2.73981993488647e-10,1.79346638683598e-10,3.60731091708488e-09,-1.92716499311383e-10,-7.42027807630091e-09,3.61149316661454e-10,-5.35392694053351e-07,-2.31788224867408e-06,-3.67807145967597e-06,-5.35755095558817e-06,-7.89478212737329e-06,-9.46532601059186e-06,-0.000158013021184826,-1.89483361612693e-05,-4.71444281142164e-07,-1.92677333771616e-06,-2.85450403208593e-06,-4.43159545593623e-06,-5.87193563841065e-06,-8.27811789269543e-06,-0.000104002999324381,-1.74644275602231e-05,4.54926037484311e-10,3.92257924205656e-09,4.83300662412317e-09,4.90235663691994e-09,8.62512065417831e-09,5.63101237777076e-09,2.5734615465223e-08,1.4696071076396e-08,-8.3703330030376e-08,-6.84029129747268e-07,-9.38639229762794e-07,-1.61602879329241e-06,-2.89426035278443e-06,-3.95027925237417e-06,-7.52730732252825e-05,-1.19504041450115e-05,1.06304619777042e-07,9.07387633436185e-08,3.11361893130805e-07,1.08820221954226e-07,-3.53371046601185e-07,-8.25078666297076e-07,-1.98412731274415e-05,-2.56500700842929e-06,-8.03707992752327e-10,-7.44511927176389e-09,-1.15379610235808e-08,-1.49572229290234e-08,-1.75325064072338e-08,-3.40410915523586e-08,-5.34132779477967e-07,-1.71995999975204e-07,-2.34538882568713e-10,-1.703598587996e-09,-2.6516395826703e-09,-4.00892672672047e-09,-1.65333547914415e-09,-1.01643131086909e-08,-1.26188643940319e-07,-3.17771161551764e-08,-5.23454492766122e-07,-2.21257405562385e-06,-3.48394265255478e-06,-5.12555034602331e-06,-7.32749763131731e-06,-9.10372318311595e-06,0.0385187642934985,-2.01325762630297e-05
"b80",2.92111097211886e-07,8.38993781257274e-07,1.13657021901398e-06,1.38749074492845e-06,1.40418674140745e-06,1.79767082598666e-06,2.92376710757187e-06,5.10758729681002e-06,1.40347736981101e-09,6.55970507555571e-09,5.14696539700155e-09,6.68177653580537e-09,1.25865467264688e-08,6.05396772659728e-09,2.25581647465062e-09,1.20020294346586e-08,-1.0210625496997e-06,-4.47038895472056e-06,-7.09492963134773e-06,-1.03636671491848e-05,-1.53870742409153e-05,-1.84042264258869e-05,-2.29065018216297e-05,-0.000208668679749491,-8.57607753833357e-07,-3.57547595225593e-06,-5.32227805934525e-06,-8.27281628832775e-06,-1.0927836802931e-05,-1.51429223984587e-05,-1.28310680260608e-05,-0.000113969160347573,2.08634666622681e-09,1.01071296825827e-08,1.02278003074375e-08,1.18737969255901e-08,1.82276181805498e-08,1.19407145980433e-08,1.09129599516881e-08,3.52307133273479e-08,-2.41107667155309e-07,-1.63677193037419e-06,-2.30351419310387e-06,-3.74698538524358e-06,-6.25123268586502e-06,-8.45035324351575e-06,-1.07791855081656e-05,-9.39180547111565e-05,9.50055026001074e-08,-2.40148051930538e-07,-5.74152256581025e-08,-6.08995771493228e-07,-1.48431758421882e-06,-2.59812369505611e-06,-1.40571112532258e-06,-2.45357566730947e-05,-1.11508776009831e-11,-9.47417230464044e-09,-1.75775646016771e-08,-2.24375489324831e-08,-2.84881500235921e-08,-5.95837183873932e-08,-8.53173271173472e-08,-9.85511822295762e-07,1.09858029499364e-09,1.7939941470928e-09,-2.29195050312432e-10,-9.76867666786408e-10,2.78161364611237e-09,-1.23960524482772e-08,-1.38542251728355e-08,-1.45498750136506e-07,-9.88678435436009e-07,-4.22988549525293e-06,-6.67627605816444e-06,-9.83661605437642e-06,-1.40965576662851e-05,-1.75253616510349e-05,-2.01325762630297e-05,0.370695240120769
