"","time","s0","i0","s1","i1","race","scenario","I","scen","waifw","scen_waifw"
"160",6,0.537239712621871,0.462760287256405,0,0,"NH Black","No Treatment",0.462760287256405,"0","Assortative","Status Quo - Assortative"
"161",7,0.537015552302099,0.462984447575406,0,0,"NH Black","No Treatment",0.462984447575406,"0","Assortative","Status Quo - Assortative"
"162",8,0.536780741480662,0.463219258396211,0,0,"NH Black","No Treatment",0.463219258396211,"0","Assortative","Status Quo - Assortative"
"163",9,0.536535289549349,0.463464710327031,0,0,"NH Black","No Treatment",0.463464710327031,"0","Assortative","Status Quo - Assortative"
"164",10,0.536279263015895,0.463720736860131,0,0,"NH Black","No Treatment",0.463720736860131,"0","Assortative","Status Quo - Assortative"
"165",11,0.53601278011251,0.463987219763303,0,0,"NH Black","No Treatment",0.463987219763303,"0","Assortative","Status Quo - Assortative"
"166",12,0.535735998644438,0.464264001231302,0,0,"NH Black","No Treatment",0.464264001231302,"0","Assortative","Status Quo - Assortative"
"167",13,0.53544910242359,0.464550897452215,0,0,"NH Black","No Treatment",0.464550897452215,"0","Assortative","Status Quo - Assortative"
"168",14,0.535152290856824,0.464847709019187,0,0,"NH Black","No Treatment",0.464847709019187,"0","Assortative","Status Quo - Assortative"
"169",15,0.534845773985957,0.465154225890397,0,0,"NH Black","No Treatment",0.465154225890397,"0","Assortative","Status Quo - Assortative"
"170",16,0.534529772776658,0.465470227100175,0,0,"NH Black","No Treatment",0.465470227100175,"0","Assortative","Status Quo - Assortative"
"171",17,0.534204522674272,0.465795477203175,0,0,"NH Black","No Treatment",0.465795477203175,"0","Assortative","Status Quo - Assortative"
"172",18,0.533870277783736,0.466129722094459,0,0,"NH Black","No Treatment",0.466129722094459,"0","Assortative","Status Quo - Assortative"
"173",19,0.533527313388459,0.466472686490613,0,0,"NH Black","No Treatment",0.466472686490613,"0","Assortative","Status Quo - Assortative"
"174",20,0.533175925501433,0.466824074378646,0,0,"NH Black","No Treatment",0.466824074378646,"0","Assortative","Status Quo - Assortative"
"175",21,0.532816427269605,0.467183572611605,0,0,"NH Black","No Treatment",0.467183572611605,"0","Assortative","Status Quo - Assortative"
"176",22,0.532449142957441,0.467550856925023,0,0,"NH Black","No Treatment",0.467550856925023,"0","Assortative","Status Quo - Assortative"
"177",23,0.532074400727344,0.46792559915649,0,0,"NH Black","No Treatment",0.46792559915649,"0","Assortative","Status Quo - Assortative"
"178",24,0.53169252550211,0.468307474383209,0,0,"NH Black","No Treatment",0.468307474383209,"0","Assortative","Status Quo - Assortative"
"179",25,0.531303832947324,0.468696166939591,0,0,"NH Black","No Treatment",0.468696166939591,"0","Assortative","Status Quo - Assortative"
"180",26,0.530908625206405,0.469091374682212,0,0,"NH Black","No Treatment",0.469091374682212,"0","Assortative","Status Quo - Assortative"
"181",27,0.530507188600685,0.469492811289733,0,0,"NH Black","No Treatment",0.469492811289733,"0","Assortative","Status Quo - Assortative"
"182",28,0.530099793167574,0.469900206724741,0,0,"NH Black","No Treatment",0.469900206724741,"0","Assortative","Status Quo - Assortative"
"183",29,0.529686693693618,0.470313306200685,0,0,"NH Black","No Treatment",0.470313306200685,"0","Assortative","Status Quo - Assortative"
"184",30,0.529268131804884,0.470731868091491,0,0,"NH Black","No Treatment",0.470731868091491,"0","Assortative","Status Quo - Assortative"
"185",31,0.528844338677747,0.471155661220779,0,0,"NH Black","No Treatment",0.471155661220779,"0","Assortative","Status Quo - Assortative"
"186",32,0.528415537993284,0.471584461907464,0,0,"NH Black","No Treatment",0.471584461907464,"0","Assortative","Status Quo - Assortative"
"187",33,0.527981948845644,0.472018051057394,0,0,"NH Black","No Treatment",0.472018051057394,"0","Assortative","Status Quo - Assortative"
"188",34,0.527543788405281,0.472456211500108,0,0,"NH Black","No Treatment",0.472456211500108,"0","Assortative","Status Quo - Assortative"
"189",35,0.527101274218123,0.472898725689669,0,0,"NH Black","No Treatment",0.472898725689669,"0","Assortative","Status Quo - Assortative"
"190",36,0.526654626085847,0.473345373824397,0,0,"NH Black","No Treatment",0.473345373824397,"0","Assortative","Status Quo - Assortative"
"191",37,0.526204067519851,0.473795932392884,0,0,"NH Black","No Treatment",0.473795932392884,"0","Assortative","Status Quo - Assortative"
"192",38,0.525749826794339,0.474250173120922,0,0,"NH Black","No Treatment",0.474250173120922,"0","Assortative","Status Quo - Assortative"
"193",39,0.525292137644671,0.474707862273142,0,0,"NH Black","No Treatment",0.474707862273142,"0","Assortative","Status Quo - Assortative"
"194",40,0.524831239668409,0.475168760251977,0,0,"NH Black","No Treatment",0.475168760251977,"0","Assortative","Status Quo - Assortative"
"195",41,0.524367378490123,0.47563262143285,0,0,"NH Black","No Treatment",0.47563262143285,"0","Assortative","Status Quo - Assortative"
"196",42,0.523900805748745,0.476099194176823,0,0,"NH Black","No Treatment",0.476099194176823,"0","Assortative","Status Quo - Assortative"
"197",43,0.523431778959405,0.476568220968758,0,0,"NH Black","No Treatment",0.476568220968758,"0","Assortative","Status Quo - Assortative"
"198",44,0.522960561291849,0.477039438638903,0,0,"NH Black","No Treatment",0.477039438638903,"0","Assortative","Status Quo - Assortative"
"199",45,0.522487421296076,0.477512578637254,0,0,"NH Black","No Treatment",0.477512578637254,"0","Assortative","Status Quo - Assortative"
"200",46,0.522012632594281,0.477987367341609,0,0,"NH Black","No Treatment",0.477987367341609,"0","Assortative","Status Quo - Assortative"
"201",47,0.521536473547739,0.478463526390687,0,0,"NH Black","No Treatment",0.478463526390687,"0","Assortative","Status Quo - Assortative"
"202",48,0.521059226898889,0.478940773042045,0,0,"NH Black","No Treatment",0.478940773042045,"0","Assortative","Status Quo - Assortative"
"203",49,0.520581179383019,0.479418820560389,0,0,"NH Black","No Treatment",0.479418820560389,"0","Assortative","Status Quo - Assortative"
"204",50,0.520102621300872,0.47989737864497,0,0,"NH Black","No Treatment",0.47989737864497,"0","Assortative","Status Quo - Assortative"
"205",0,0.53836521395707,0.461634785928686,0,0,"NH Black","One-Time Treatment: 99% Effectiveness",0.461634785928686,"1","Assortative","Treatment - Assortative"
"206",1,0.538103785766818,0.462038912891631,-0.000141976550200809,-7.2222407125209e-07,"NH Black","One-Time Treatment: 99% Effectiveness",0.46203819066756,"1","Assortative","Treatment - Assortative"
"207",2,0.789806485806162,0.172935781510142,0.0371815051024015,7.62274640234825e-05,"NH Black","One-Time Treatment: 99% Effectiveness",0.173012008974165,"1","Assortative","Treatment - Assortative"
"208",3,0.826354356289046,0.173647525065365,-1.9002513818209e-06,1.87783843322413e-08,"NH Black","One-Time Treatment: 99% Effectiveness",0.17364754384375,"1","Assortative","Treatment - Assortative"
"209",4,0.825258107568875,0.174736873306409,5.07740675858291e-06,-5.84018106973747e-08,"NH Black","One-Time Treatment: 99% Effectiveness",0.174736814904598,"1","Assortative","Treatment - Assortative"
"210",5,0.824133373912831,0.175866794962799,-1.70098645917026e-07,1.10220169301296e-09,"NH Black","One-Time Treatment: 99% Effectiveness",0.175866796065,"1","Assortative","Treatment - Assortative"
"211",6,0.822962257269834,0.177037740600254,1.64505571478032e-09,3.63132588453018e-10,"NH Black","One-Time Treatment: 99% Effectiveness",0.177037740963386,"1","Assortative","Treatment - Assortative"
"212",7,0.821750087143145,0.178249912526024,-4.67208616134141e-10,6.75545543990581e-10,"NH Black","One-Time Treatment: 99% Effectiveness",0.178249913201569,"1","Assortative","Treatment - Assortative"
"213",8,0.82049644093624,0.179503558940802,3.33105801097031e-10,-3.3327519990967e-10,"NH Black","One-Time Treatment: 99% Effectiveness",0.179503558607527,"1","Assortative","Treatment - Assortative"
"214",9,0.819201122982428,0.180798876898344,-2.0814095607355e-09,2.07701709010671e-09,"NH Black","One-Time Treatment: 99% Effectiveness",0.180798878975361,"1","Assortative","Treatment - Assortative"
"215",10,0.817863984531026,0.182136015342801,2.13688224924266e-09,-2.13468257203994e-09,"NH Black","One-Time Treatment: 99% Effectiveness",0.182136013208118,"1","Assortative","Treatment - Assortative"
"216",11,0.816484972086877,0.183515027789341,-1.02414670740129e-09,1.02374138769159e-09,"NH Black","One-Time Treatment: 99% Effectiveness",0.183515028813083,"1","Assortative","Treatment - Assortative"
"217",12,0.815064076620514,0.184935923255299,2.58302764705804e-10,-2.58376979190336e-10,"NH Black","One-Time Treatment: 99% Effectiveness",0.184935922996922,"1","Assortative","Treatment - Assortative"
"218",13,0.813601370981631,0.186398628893731,-8.28408528946704e-10,8.2885216702636e-10,"NH Black","One-Time Treatment: 99% Effectiveness",0.186398629722583,"1","Assortative","Treatment - Assortative"
"219",14,0.812096973505145,0.187903026369305,-1.77788719452421e-09,1.77944719442279e-09,"NH Black","One-Time Treatment: 99% Effectiveness",0.187903028148753,"1","Assortative","Treatment - Assortative"
"220",15,0.810551050369619,0.18944894950751,6.81802418672498e-10,-6.82578462733468e-10,"NH Black","One-Time Treatment: 99% Effectiveness",0.189448948824932,"1","Assortative","Treatment - Assortative"
"221",16,0.808963822747256,0.191036177131114,1.13919322886949e-09,-1.14072995385639e-09,"NH Black","One-Time Treatment: 99% Effectiveness",0.191036175990384,"1","Assortative","Treatment - Assortative"
"222",17,0.807335553454061,0.192664446423573,1.14453997716451e-10,-1.14640865369796e-10,"NH Black","One-Time Treatment: 99% Effectiveness",0.192664446308932,"1","Assortative","Treatment - Assortative"
"223",18,0.805666556250496,0.194333443624059,-2.04090984641912e-09,2.044549391047e-09,"NH Black","One-Time Treatment: 99% Effectiveness",0.194333445668608,"1","Assortative","Treatment - Assortative"
"224",19,0.803957193069529,0.196042806811252,7.5603958798901e-10,-7.57747760752412e-10,"NH Black","One-Time Treatment: 99% Effectiveness",0.196042806053504,"1","Assortative","Treatment - Assortative"
"225",20,0.802207898109567,0.197792101764372,-2.33295043015959e-09,2.33909031592522e-09,"NH Black","One-Time Treatment: 99% Effectiveness",0.197792104103462,"1","Assortative","Treatment - Assortative"
"226",21,0.800419136301652,0.199580863583903,1.41479943735889e-09,-1.41914477481379e-09,"NH Black","One-Time Treatment: 99% Effectiveness",0.199580862164758,"1","Assortative","Treatment - Assortative"
"227",22,0.798591448679747,0.201408551200972,-5.69226347199805e-10,5.70970804209939e-10,"NH Black","One-Time Treatment: 99% Effectiveness",0.201408551771943,"1","Assortative","Treatment - Assortative"
"228",23,0.796725400893451,0.203274598990657,1.33704303748976e-10,-1.33978060358278e-10,"NH Black","One-Time Treatment: 99% Effectiveness",0.203274598856679,"1","Assortative","Treatment - Assortative"
"229",24,0.794821610627625,0.205178389257095,-4.15704136661752e-10,4.16304087610766e-10,"NH Black","One-Time Treatment: 99% Effectiveness",0.205178389673399,"1","Assortative","Treatment - Assortative"
"230",25,0.792880724083377,0.207119275803085,-6.46317580446746e-10,6.46771698315869e-10,"NH Black","One-Time Treatment: 99% Effectiveness",0.207119276449856,"1","Assortative","Treatment - Assortative"
"231",26,0.790903417767878,0.209096582120752,1.05849780262849e-10,-1.05863708187209e-10,"NH Black","One-Time Treatment: 99% Effectiveness",0.209096582014889,"1","Assortative","Treatment - Assortative"
"232",27,0.788890396166058,0.2111096037243,7.23614312077323e-10,-7.23553902379822e-10,"NH Black","One-Time Treatment: 99% Effectiveness",0.211109603000746,"1","Assortative","Treatment - Assortative"
"233",28,0.786842388387598,0.213157611504723,-4.96050392396392e-11,4.96000076163929e-11,"NH Black","One-Time Treatment: 99% Effectiveness",0.213157611554323,"1","Assortative","Treatment - Assortative"
"234",29,0.784760145223668,0.215239854670173,-1.07992728354899e-09,1.08038946379472e-09,"NH Black","One-Time Treatment: 99% Effectiveness",0.215239855750562,"1","Assortative","Treatment - Assortative"
"235",30,0.78264444017348,0.21735555972418,6.68607707378521e-10,-6.69893003322818e-10,"NH Black","One-Time Treatment: 99% Effectiveness",0.217355559054287,"1","Assortative","Treatment - Assortative"
"236",31,0.780496083069091,0.219503916819068,-2.39940712728411e-09,2.40977261207895e-09,"NH Black","One-Time Treatment: 99% Effectiveness",0.219503919228841,"1","Assortative","Treatment - Assortative"
"237",32,0.778315891365081,0.221684108551481,1.47042561419039e-09,-1.48623896818783e-09,"NH Black","One-Time Treatment: 99% Effectiveness",0.221684107065242,"1","Assortative","Treatment - Assortative"
"238",33,0.776104735373718,0.223895264513567,-7.04967146612585e-10,7.2072019272946e-10,"NH Black","One-Time Treatment: 99% Effectiveness",0.223895265234287,"1","Assortative","Treatment - Assortative"
"239",34,0.773863492144562,0.226136507776437,2.87371868935477e-10,-3.02982057645606e-10,"NH Black","One-Time Treatment: 99% Effectiveness",0.226136507473454,"1","Assortative","Treatment - Assortative"
"240",35,0.77159308236406,0.228406917475751,-6.86778991884644e-10,7.54760477743281e-10,"NH Black","One-Time Treatment: 99% Effectiveness",0.228406918230511,"1","Assortative","Treatment - Assortative"
"241",36,0.769294447043422,0.230705552887393,5.85720616377063e-11,-7.9143340783123e-11,"NH Black","One-Time Treatment: 99% Effectiveness",0.230705552808249,"1","Assortative","Treatment - Assortative"
"242",37,0.766968562188314,0.233031437593163,-2.70563779816101e-10,4.01821534254613e-10,"NH Black","One-Time Treatment: 99% Effectiveness",0.233031437994984,"1","Assortative","Treatment - Assortative"
"243",38,0.764616426675729,0.235383573460389,1.15507063610244e-10,-3.36364957254073e-10,"NH Black","One-Time Treatment: 99% Effectiveness",0.235383573124024,"1","Assortative","Treatment - Assortative"
"244",39,0.762239068411443,0.237760931375148,2.56722152630702e-11,1.05549473875163e-10,"NH Black","One-Time Treatment: 99% Effectiveness",0.237760931480698,"1","Assortative","Treatment - Assortative"
"245",40,0.759837537944336,0.24016246194857,1.09389854902305e-11,1.65411222717401e-11,"NH Black","One-Time Treatment: 99% Effectiveness",0.240162461965111,"1","Assortative","Treatment - Assortative"
"246",41,0.757412908994946,0.242587090917705,8.1434581662835e-12,2.17885638161274e-12,"NH Black","One-Time Treatment: 99% Effectiveness",0.242587090919884,"1","Assortative","Treatment - Assortative"
"247",42,0.754966275446922,0.245033724117496,4.36605955248112e-10,-7.54566777766284e-11,"NH Black","One-Time Treatment: 99% Effectiveness",0.24503372404204,"1","Assortative","Treatment - Assortative"
"248",43,0.752498751875021,0.247501248242252,-2.61223378353765e-10,7.21121775566059e-11,"NH Black","One-Time Treatment: 99% Effectiveness",0.247501248314365,"1","Assortative","Treatment - Assortative"
"249",44,0.750011465990041,0.249988533919488,2.93818839624825e-11,-8.15833029899977e-12,"NH Black","One-Time Treatment: 99% Effectiveness",0.249988533911329,"1","Assortative","Treatment - Assortative"
"250",45,0.747505563987099,0.252494436012737,-1.09301173257921e-10,4.27953689883721e-11,"NH Black","One-Time Treatment: 99% Effectiveness",0.252494436055532,"1","Assortative","Treatment - Assortative"
"251",46,0.744982202680131,0.255017797009308,4.35610266346035e-10,-1.89159378292543e-10,"NH Black","One-Time Treatment: 99% Effectiveness",0.255017796820148,"1","Assortative","Treatment - Assortative"
"252",47,0.742442553227297,0.25755744679629,-1.77982256237378e-10,9.28219562104692e-11,"NH Black","One-Time Treatment: 99% Effectiveness",0.257557446889112,"1","Assortative","Treatment - Assortative"
"253",48,0.739887792359019,0.260112207488363,2.83650931395645e-10,-1.9009799044445e-10,"NH Black","One-Time Treatment: 99% Effectiveness",0.260112207298265,"1","Assortative","Treatment - Assortative"
"254",49,0.737319108769215,0.262680891110805,-1.2584383152404e-11,7.59724201919202e-11,"NH Black","One-Time Treatment: 99% Effectiveness",0.262680891186777,"1","Assortative","Treatment - Assortative"
"255",50,0.734737694418019,0.265262305593305,-6.1010674090126e-11,-4.47098465102907e-12,"NH Black","One-Time Treatment: 99% Effectiveness",0.265262305588834,"1","Assortative","Treatment - Assortative"
"256",0,0.53836521395707,0.461634785928686,0,0,"NH Black","One-Time Treatment: 80% Effectiveness",0.461634785928686,"1","Assortative","Treatment - Assortative"
"257",1,0.53856098661084,0.462406066100839,-0.000878195548132325,-8.88572793690475e-05,"NH Black","One-Time Treatment: 80% Effectiveness",0.46231720882147,"1","Assortative","Treatment - Assortative"
"258",2,0.756378240769155,0.209854487454627,0.0322427257464212,0.00152454591252648,"NH Black","One-Time Treatment: 80% Effectiveness",0.211379033367153,"1","Assortative","Treatment - Assortative"
